m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Василь,Руденко,vasyl.rudenko17@student.org,1991,1,12,GHZ-19,59.14,38(068)15-84-526
Олена,Захарченко,olena.zakharchenko13@student.org,1997,3,23,OCB-38,39.64,38(067)71-37-289
Надія,Гайдук,nadiya.hayduk11@student.org,1965,7,20,DKG-91,94.6,38(073)20-40-907
Юрій,Мельник,yuriy.melnyk13@student.org,1954,1,21,EZG-70,26.44,38(068)40-91-565
Андрій,Ткаченко,andriy.tkachenko14@student.org,1998,1,13,DFF-47,96.58,38(068)26-82-473
Лілія,Омельченко,liliya.omelchenko8@student.org,1964,10,30,JKK-91,33.27,38(066)47-63-269
Василь,Михайленко,vasyl.mykhaylenko6@student.org,1987,10,21,PJZ-30,37.24,38(067)41-53-413
Іван,Авраменко,ivan.avramenko9@student.org,2001,9,24,QDH-14,69.11,38(063)95-98-884
Тетяна,Павленко,tetyana.pavlenko14@student.org,1980,5,23,GII-95,56.0,38(050)76-70-981
Лариса,Шевченко,larysa.shevchenko12@student.org,1981,8,7,JUH-10,91.81,38(095)42-61-802
Катерина,Василенко,kateryna.vasylenko7@student.org,1996,10,4,JQD-19,99.07,38(066)83-63-135
Оксана,Левченко,oksana.levchenko8@student.org,1998,4,5,SUQ-50,98.4,38(073)13-92-723
Роман,Савченко,roman.savchenko24@student.org,1989,4,3,QYI-65,85.49,38(095)68-86-367
Олена,Рибак,olena.rybak14@student.org,1951,11,8,NMQ-51,15.55,38(097)83-38-453
Любов,Панченко,lyubov.panchenko6@student.org,2003,7,21,KUD-36,31.05,38(073)99-23-368
Богдан,Поліщук,bohdan.polishchuk11@student.org,1957,4,25,UTH-26,91.37,38(095)63-51-465
Дмитро,Новік,dmytro.novik15@student.org,1953,4,21,PQM-89,27.8,38(099)14-38-767
Олеся,Кравченко,olesya.kravchenko12@student.org,1997,10,1,GYF-14,82.26,38(050)93-82-662
Олена,Кравченко,olena.kravchenko8@student.org,1993,6,9,UVC-75,81.95,38(068)41-47-405
Петро,Никоненко,petro.nykonenko11@student.org,1994,5,27,LED-33,24.72,38(096)10-67-677
Роман,Лисенко,roman.lysenko21@student.org,1996,11,29,ZCK-84,6.32,38(063)17-54-731
Богдан,Цимбал,bohdan.tsymbal11@student.org,2009,12,23,WJO-78,3.9,38(099)58-79-631
Роман,Демченко,roman.demchenko28@student.org,1954,7,8,VNJ-46,27.72,38(066)97-17-954
Костянтин,Іваненко,kostyantyn.ivanenko13@student.org,1963,3,1,FWE-67,7.35,38(099)79-61-762
Максим,Коваль,maksym.koval10@student.org,2003,3,26,OME-75,80.93,38(095)36-22-970
Григорій,Петренко,hryhoriy.petrenko9@student.org,1950,7,6,BRN-71,72.73,38(093)73-57-914
Денис,Омельченко,denys.omelchenko18@student.org,1963,8,7,PTJ-45,16.64,38(067)62-71-489
Катерина,Михайленко,kateryna.mykhaylenko10@student.org,1980,1,13,BHH-22,65.05,38(098)18-78-587
Валентина,Захарченко,valentyna.zakharchenko14@student.org,1973,3,24,VUN-49,65.12,38(050)66-94-592
Ганна,Ковальчук,hanna.kovalchuk6@student.org,1979,9,5,DRS-37,88.82,38(093)85-14-567
Наталія,Лебедь,nataliya.lebed12@student.org,1955,10,10,LWJ-31,83.75,38(068)55-89-613
Ярослав,Король,yaroslav.korol10@student.org,2002,10,4,EBW-43,30.33,38(093)50-88-358
Віталій,Михайленко,vitaliy.mykhaylenko7@student.org,1995,11,12,PYA-61,75.18,38(073)75-70-583
Лариса,Гордієнко,larysa.hordiyenko11@student.org,1976,12,29,PQC-85,99.18,38(095)19-33-198
Віталій,Шаповал,vitaliy.shapoval8@student.org,2010,10,17,ITD-13,2.49,38(067)26-81-946
Вікторія,Ковальчук,viktoriya.kovalchuk9@student.org,1990,11,13,GLU-15,71.02,38(050)23-45-229
Григорій,Никоненко,hryhoriy.nykonenko16@student.org,1985,6,23,RFV-22,38.82,38(093)40-39-562
Тарас,Коваль,taras.koval13@student.org,2010,5,6,NXE-49,64.7,38(050)23-92-307
Олександр,Ковальчук,oleksandr.kovalchuk11@student.org,1967,4,16,MTQ-35,82.42,38(099)64-58-479
Віктор,Кравченко,viktor.kravchenko14@student.org,1982,10,4,TMI-17,33.87,38(063)83-13-660
Валентина,Король,valentyna.korol15@student.org,1986,4,27,XMQ-18,40.96,38(067)66-12-229
Олена,Гордієнко,olena.hordiyenko7@student.org,1976,7,21,FXO-87,98.41,38(067)57-35-360
Юлія,Шевчук,yuliya.shevchuk12@student.org,2003,5,2,TQQ-72,20.4,38(097)91-12-303
Алла,Король,alla.korol12@student.org,1986,12,1,VUG-62,38.64,38(073)78-35-463
Володимир,Шаповал,volodymyr.shapoval15@student.org,1963,3,13,PKC-90,60.91,38(067)42-39-637
Володимир,Панченко,volodymyr.panchenko12@student.org,1999,2,27,RZG-31,18.23,38(099)69-60-936
Денис,Литвин,denys.lytvyn13@student.org,2009,12,31,AEX-52,20.09,38(095)62-19-724
Вікторія,Поліщук,viktoriya.polishchuk14@student.org,1984,6,18,JQQ-18,19.95,38(073)25-28-265
Костянтин,Никоненко,kostyantyn.nykonenko11@student.org,1962,10,18,XDZ-65,65.48,38(067)24-45-293
Денис,Руденко,denys.rudenko8@student.org,1974,5,11,RHH-30,4.24,38(097)64-57-897
Віталій,Рибак,vitaliy.rybak5@student.org,1955,6,7,MTE-82,12.87,38(096)93-83-502
Надія,Макаренко,nadiya.makarenko14@student.org,1987,11,22,QFI-97,95.2,38(097)37-24-555
Богдан,Павленко,bohdan.pavlenko15@student.org,1967,8,7,HIV-32,60.7,38(099)91-86-986
Володимир,Кравченко,volodymyr.kravchenko10@student.org,1980,2,19,TCE-54,47.61,38(093)43-53-439
Раїса,Ковальчук,rayisa.kovalchuk11@student.org,1999,7,28,HDA-31,70.66,38(093)22-87-522
Ірина,Коваленко,iryna.kovalenko8@student.org,2003,4,19,PGD-98,71.7,38(067)69-88-892
Дмитро,Мельник,dmytro.melnyk15@student.org,2006,6,17,OAF-38,71.17,38(066)85-67-137
Валентина,Гайдук,valentyna.hayduk11@student.org,1959,8,3,HDO-12,42.06,38(068)60-15-957
Олена,Михайленко,olena.mykhaylenko14@student.org,1984,7,17,GML-59,32.59,38(095)58-99-534
Юлія,Павленко,yuliya.pavlenko8@student.org,1961,3,26,MYY-65,65.91,38(093)53-79-136
Костянтин,Ковальчук,kostyantyn.kovalchuk17@student.org,1965,6,8,NLB-26,13.43,38(066)46-33-796
Ігор,Гончаренко,ihor.honcharenko10@student.org,2002,4,22,RRU-45,93.35,38(099)74-80-437
Михайло,Авраменко,mykhaylo.avramenko12@student.org,1966,2,2,TBS-62,18.17,38(063)28-26-206
Роман,Іваненко,roman.ivanenko27@student.org,1968,2,18,OWF-50,88.74,38(063)20-60-196
Надія,Авраменко,nadiya.avramenko13@student.org,1990,4,2,MWE-50,50.24,38(096)84-39-940
Іван,Демченко,ivan.demchenko9@student.org,2004,11,29,OUX-72,12.83,38(073)23-20-945
Володимир,Макаренко,volodymyr.makarenko9@student.org,1966,11,20,XQW-97,26.79,38(099)56-72-755
Іван,Романенко,ivan.romanenko7@student.org,2003,12,5,OOD-24,75.02,38(093)83-55-349
Дмитро,Панченко,dmytro.panchenko13@student.org,1950,4,21,UAB-95,60.17,38(097)51-36-695
Валентина,Стельмах,valentyna.stelmakh15@student.org,2001,12,18,KRY-25,78.82,38(095)82-29-934
Богдан,Стельмах,bohdan.stelmakh12@student.org,1977,1,28,FXK-50,25.91,38(095)98-79-128
Тарас,Павленко,taras.pavlenko10@student.org,1952,10,16,RKU-38,48.9,38(050)21-26-958
Катерина,Новік,kateryna.novik16@student.org,1989,9,2,CNE-43,95.06,38(073)79-37-836
Віталій,Авраменко,vitaliy.avramenko8@student.org,2002,10,6,YQO-30,43.47,38(066)67-78-656
Надія,Гайдук,nadiya.hayduk12@student.org,1974,12,14,ZJY-82,30.3,38(099)95-13-788
Катерина,Цимбал,kateryna.tsymbal14@student.org,1963,12,17,TUT-82,62.55,38(096)94-72-942
Тарас,Демченко,taras.demchenko14@student.org,1985,11,29,HFI-96,87.58,38(068)46-98-370
Віктор,Гончаренко,viktor.honcharenko13@student.org,1970,10,29,NCO-96,22.81,38(098)39-94-882
Вікторія,Скрипка,viktoriya.skrypka12@student.org,1983,11,30,JUE-17,35.4,38(068)11-36-482
Григорій,Новік,hryhoriy.novik13@student.org,1956,6,9,SYT-74,36.42,38(063)51-30-263
Анна,Гончаренко,anna.honcharenko17@student.org,1994,4,5,BCK-65,95.8,38(050)29-15-947
Алла,Шевченко,alla.shevchenko10@student.org,1984,9,21,IDJ-26,76.22,38(063)39-66-689
Володимир,Захарченко,volodymyr.zakharchenko7@student.org,2006,8,26,XGC-67,22.63,38(096)41-22-208
Дмитро,Козлов,dmytro.kozlov18@student.org,1982,6,10,UXV-39,29.62,38(099)23-32-957
Роман,Романенко,roman.romanenko24@student.org,2004,11,3,AXW-55,16.23,38(068)20-90-745
Андрій,Гриценко,andriy.hrytsenko11@student.org,1969,6,29,TDU-41,14.26,38(068)76-81-340
Ігор,Стельмах,ihor.stelmakh13@student.org,1985,9,2,RCI-94,35.37,38(063)26-15-934
Катерина,Макаренко,kateryna.makarenko9@student.org,1983,8,30,DWC-72,66.31,38(066)67-64-275
Катерина,Поліщук,kateryna.polishchuk12@student.org,2003,1,24,KEV-45,7.76,38(098)21-16-699
Роман,Омельченко,roman.omelchenko25@student.org,1998,10,15,QIQ-86,54.08,38(095)88-49-982
Іван,Новік,ivan.novik12@student.org,1992,8,16,KRY-25,37.11,38(099)43-13-293
Вікторія,Лебедь,viktoriya.lebed7@student.org,2006,1,10,CHC-43,82.65,38(067)98-11-380
Денис,Кузьменко,denys.kuzmenko12@student.org,1972,2,24,KQO-24,53.13,38(098)95-72-378
Павло,Білоус,pavlo.bilous10@student.org,1956,7,4,JNG-93,2.98,38(096)49-48-278
Світлана,Романенко,svitlana.romanenko15@student.org,2010,11,18,CHY-96,19.67,38(063)32-84-162
Сергій,Новік,serhiy.novik16@student.org,1989,2,1,RUA-99,10.91,38(099)73-37-394
Максим,Білоус,maksym.bilous17@student.org,1972,1,14,OWS-73,55.42,38(093)98-44-907
Олеся,Макаренко,olesya.makarenko16@student.org,1991,7,1,WPC-18,11.45,38(073)75-55-338
Сергій,Гладко,serhiy.hladko16@student.org,1974,12,8,WMO-78,78.64,38(050)58-62-708
Ганна,Гончаренко,hanna.honcharenko8@student.org,1991,4,14,NIJ-37,48.53,38(063)56-66-196
Віталій,Шевченко,vitaliy.shevchenko10@student.org,1972,7,25,EOC-52,2.79,38(096)57-23-551
Лариса,Гладко,larysa.hladko20@student.org,1990,7,3,PHN-12,52.23,38(095)34-54-142
Алла,Марченко,alla.marchenko16@student.org,1998,2,17,TEN-40,8.39,38(093)62-72-333
Остап,Панченко,ostap.panchenko10@student.org,1961,3,27,TLO-90,23.02,38(097)98-84-852
Юрій,Демченко,yuriy.demchenko12@student.org,1977,10,20,CCX-54,80.03,38(066)71-91-336
Олена,Новік,olena.novik16@student.org,2007,11,17,OLU-72,31.34,38(098)91-32-972
Вікторія,Гончаренко,viktoriya.honcharenko14@student.org,1971,4,5,IJP-76,17.0,38(066)49-75-533
Остап,Гриценко,ostap.hrytsenko6@student.org,1976,3,27,WYY-78,94.73,38(068)30-53-200
Михайло,Зайцев,mykhaylo.zaytsev6@student.org,1983,6,24,SJQ-61,16.72,38(063)34-89-886
Ярослав,Авраменко,yaroslav.avramenko11@student.org,1981,6,25,WYP-81,73.71,38(097)82-48-753
Григорій,Лебедь,hryhoriy.lebed7@student.org,1957,8,7,LNX-88,0.9,38(095)61-35-606
Олександр,Панченко,oleksandr.panchenko19@student.org,1998,4,4,FNW-40,98.09,38(096)55-28-395
Надія,Левченко,nadiya.levchenko8@student.org,1966,3,21,OBR-96,60.55,38(050)12-15-674
Олеся,Лебедь,olesya.lebed12@student.org,1966,8,12,TSJ-44,98.44,38(098)27-12-929
Артем,Лебедь,artem.lebed17@student.org,2010,9,25,UBE-69,27.98,38(068)87-77-167
Денис,Панченко,denys.panchenko13@student.org,1977,9,9,QPH-87,27.51,38(063)68-55-954
Павло,Козлов,pavlo.kozlov13@student.org,1993,12,29,OFD-84,7.35,38(097)95-19-364
Євгенія,Савченко,yevheniya.savchenko14@student.org,1958,1,8,BDY-70,49.18,38(073)23-99-633
Віктор,Зайцев,viktor.zaytsev12@student.org,1979,2,28,LUI-84,56.51,38(050)98-18-360
Михайло,Панченко,mykhaylo.panchenko10@student.org,1988,12,15,KFC-39,42.84,38(050)52-41-230
Юлія,Романенко,yuliya.romanenko17@student.org,1959,3,9,PLJ-22,0.29,38(067)77-62-993
Анна,Павленко,anna.pavlenko16@student.org,1954,4,21,FNN-37,59.96,38(097)66-82-160
Раїса,Новік,rayisa.novik12@student.org,1987,10,3,QQY-15,83.64,38(073)81-14-960
Олеся,Савченко,olesya.savchenko19@student.org,1990,7,3,NMV-83,33.43,38(073)67-39-325
Ганна,Скрипка,hanna.skrypka14@student.org,2010,12,24,HTF-42,21.85,38(073)81-30-978
Дмитро,Скрипка,dmytro.skrypka13@student.org,1954,4,25,ZJA-40,72.36,38(098)54-37-574
Валентина,Скрипка,valentyna.skrypka9@student.org,2009,12,11,TYO-56,71.45,38(099)54-88-296
Тарас,Лебедь,taras.lebed12@student.org,1984,4,18,BCO-87,55.48,38(073)11-23-825
Андрій,Руденко,andriy.rudenko11@student.org,1998,4,16,AQW-53,93.56,38(063)33-19-782
Володимир,Гладко,volodymyr.hladko7@student.org,1964,11,1,TAQ-70,67.08,38(073)23-97-206
Остап,Іваненко,ostap.ivanenko7@student.org,1967,4,21,RAA-82,31.81,38(093)37-20-201
Людмила,Демченко,lyudmyla.demchenko9@student.org,1959,8,10,BSR-18,49.06,38(073)98-76-555
Іван,Ткаченко,ivan.tkachenko11@student.org,1990,1,21,ABU-28,13.28,38(097)36-67-533
Артем,Костенко,artem.kostenko11@student.org,1976,5,25,JXR-21,83.08,38(095)69-72-575
Світлана,Кузьменко,svitlana.kuzmenko9@student.org,1991,4,24,BKY-24,65.35,38(093)31-85-643
Валентина,Гончаренко,valentyna.honcharenko16@student.org,2005,1,9,UUO-24,25.71,38(096)63-40-882
Тетяна,Стельмах,tetyana.stelmakh20@student.org,1969,8,3,YJZ-57,96.11,38(067)30-76-213
Володимир,Романенко,volodymyr.romanenko11@student.org,2009,9,8,AEK-85,72.96,38(063)91-47-178
Іван,Стельмах,ivan.stelmakh13@student.org,1999,7,1,NCL-76,99.55,38(067)74-61-234
Галина,Гайдук,halyna.hayduk11@student.org,1993,3,1,JSM-10,30.01,38(098)19-32-652
Сергій,Скрипка,serhiy.skrypka11@student.org,1967,8,2,IFB-80,82.79,38(063)29-32-382
Любов,Кузьменко,lyubov.kuzmenko11@student.org,1980,12,8,LGW-60,43.18,38(073)87-33-603
Андрій,Гладко,andriy.hladko13@student.org,2006,6,5,WSM-21,36.66,38(098)82-82-335
Віталій,Лебедь,vitaliy.lebed11@student.org,1963,10,5,EAK-62,61.96,38(093)81-40-941
Вікторія,Омельченко,viktoriya.omelchenko16@student.org,1982,8,2,SAY-79,82.08,38(050)43-96-490
Володимир,Лисенко,volodymyr.lysenko10@student.org,1967,6,23,AVF-23,47.82,38(097)56-36-777
Євгенія,Король,yevheniya.korol7@student.org,1971,10,3,XML-35,1.02,38(093)16-38-409
Алла,Демченко,alla.demchenko13@student.org,2010,7,21,ZSU-66,85.13,38(050)66-83-670
Ігор,Стельмах,ihor.stelmakh14@student.org,1955,2,5,VTI-41,10.13,38(099)83-75-109
Юлія,Лисенко,yuliya.lysenko17@student.org,1982,6,15,AML-75,93.47,38(067)45-27-135
Вера,Гладко,vera.hladko9@student.org,2004,8,3,MKE-32,1.63,38(095)15-48-528
Федір,Павленко,fedir.pavlenko14@student.org,2002,2,20,FUP-50,60.68,38(095)33-57-527
Анна,Стельмах,anna.stelmakh17@student.org,2001,8,29,LXT-33,58.44,38(066)16-74-524
Надія,Авраменко,nadiya.avramenko14@student.org,2000,5,5,EFL-51,45.15,38(063)96-36-806
Євгенія,Ткаченко,yevheniya.tkachenko6@student.org,1982,4,28,UOD-75,94.81,38(099)68-23-723
Максим,Новік,maksym.novik8@student.org,2002,9,17,KCR-13,39.95,38(099)33-49-654
Денис,Рибак,denys.rybak13@student.org,1997,6,24,HUW-86,81.21,38(095)30-83-441
Володимир,Литвин,volodymyr.lytvyn15@student.org,1968,2,16,XNA-50,72.77,38(099)31-55-780
Віктор,Скрипка,viktor.skrypka11@student.org,1964,5,18,ERF-43,76.25,38(095)21-93-801
Богдан,Савченко,bohdan.savchenko9@student.org,1996,8,7,HPA-36,14.99,38(063)62-14-244
Наталія,Зайцев,nataliya.zaytsev17@student.org,1963,10,7,CHK-82,36.53,38(095)11-60-542
Анна,Кравченко,anna.kravchenko13@student.org,1954,8,23,FFL-16,42.83,38(067)30-39-812
Вікторія,Омельченко,viktoriya.omelchenko17@student.org,1966,8,24,OGT-98,24.67,38(073)17-75-617
Остап,Левченко,ostap.levchenko10@student.org,1964,4,17,NYB-19,60.18,38(067)10-58-456
Василь,Кравченко,vasyl.kravchenko16@student.org,1987,7,21,IJF-13,63.89,38(067)21-10-188
Сергій,Гордієнко,serhiy.hordiyenko14@student.org,1958,7,22,RLP-58,88.39,38(050)45-18-308
Костянтин,Шевчук,kostyantyn.shevchuk22@student.org,1973,5,24,VTV-25,34.29,38(066)95-60-378
Катерина,Король,kateryna.korol8@student.org,1991,1,14,UAU-76,56.61,38(095)85-89-362
Вера,Козлов,vera.kozlov18@student.org,1967,5,30,MGZ-69,16.66,38(050)12-83-536
Юлія,Іваненко,yuliya.ivanenko11@student.org,1978,5,30,VKZ-69,32.7,38(096)53-88-518
Роман,Гайдук,roman.hayduk27@student.org,1964,8,15,XIS-37,38.33,38(093)37-61-359
Ірина,Лебедь,iryna.lebed9@student.org,1956,4,4,BIP-34,71.88,38(098)60-92-193
Анна,Левченко,anna.levchenko13@student.org,1996,3,17,OVV-72,46.82,38(073)87-88-252
Станіслав,Бойко,stanislav.boyko19@student.org,1954,10,9,ZNV-90,11.16,38(099)60-93-516
Світлана,Марченко,svitlana.marchenko12@student.org,2010,1,28,EIO-63,60.82,38(099)85-18-298
Ірина,Коваленко,iryna.kovalenko9@student.org,2009,5,9,JYV-76,93.09,38(096)16-64-195
Максим,Ковальчук,maksym.kovalchuk7@student.org,1998,3,30,MVJ-24,88.44,38(098)70-38-119
Ірина,Савченко,iryna.savchenko11@student.org,2006,7,10,OFJ-99,65.9,38(097)96-46-355
Валентина,Кузьменко,valentyna.kuzmenko13@student.org,2010,11,21,WGQ-95,20.47,38(099)79-25-559
Інна,Литвин,inna.lytvyn16@student.org,1965,8,30,RSM-38,38.08,38(068)73-39-762
Інна,Шевченко,inna.shevchenko9@student.org,1954,7,12,TPL-54,27.37,38(050)68-38-254
Оксана,Гладко,oksana.hladko10@student.org,1952,5,17,IPH-66,35.15,38(050)84-14-207
Любов,Павленко,lyubov.pavlenko8@student.org,1996,9,20,YZE-36,40.59,38(099)95-61-772
Федір,Бойко,fedir.boyko17@student.org,2007,10,4,EDX-14,93.78,38(068)89-72-712
Вера,Панченко,vera.panchenko9@student.org,1994,6,14,GMJ-20,73.44,38(063)34-74-480
Ігор,Шевчук,ihor.shevchuk12@student.org,2004,8,6,LQV-82,74.96,38(067)45-37-924
Ганна,Гриценко,hanna.hrytsenko7@student.org,1991,4,6,TTY-83,46.58,38(068)38-54-111
Максим,Ковальчук,maksym.kovalchuk8@student.org,1960,1,9,XZL-79,49.64,38(093)49-91-895
Петро,Демченко,petro.demchenko11@student.org,2006,3,2,QMK-41,42.96,38(095)90-42-289
Лілія,Поліщук,liliya.polishchuk13@student.org,1961,6,16,JJZ-86,79.81,38(093)65-19-485
